Event,Your earnings,Refunds & Expenses,Balance,Processed_Date,Year,Month,Weekday
UberX,5.38,1.27,6.65,2024-06-15,2024,June,Saturday
UberX,14.4,2.91,17.31,2024-06-15,2024,June,Saturday
UberX,5.86,1.36,7.22,2024-06-15,2024,June,Saturday
UberX,14.88,3.0,17.88,2024-06-15,2024,June,Saturday
Tips,5.0,0.0,5.0,2024-06-15,2024,June,Saturday
UberX,5.71,1.29,7.0,2024-06-15,2024,June,Saturday
UberX,39.62,7.54,47.16,2024-06-15,2024,June,Saturday
UberX,8.2,1.74,9.94,2024-06-15,2024,June,Saturday
UberX,7.78,1.66,9.44,2024-06-15,2024,June,Saturday
UberX,4.93,1.15,6.08,2024-06-15,2024,June,Saturday
UberX,4.31,0.99,5.3,2024-06-15,2024,June,Saturday
Tips,3.0,0.0,3.0,2024-06-13,2024,June,Thursday
Tips,3.0,0.0,3.0,2024-06-15,2024,June,Saturday
UberX Share,25.4,4.59,29.99,2024-06-15,2024,June,Saturday
UberX,4.49,1.07,5.56,2024-06-13,2024,June,Thursday
UberX,4.85,1.13,5.98,2024-06-12,2024,June,Wednesday
UberX,11.93,2.46,14.39,2024-06-13,2024,June,Thursday
UberX,4.69,1.1,5.79,2024-06-12,2024,June,Wednesday
Tips,3.0,0.0,3.0,2024-06-12,2024,June,Wednesday
UberX,6.13,1.36,7.49,2024-06-12,2024,June,Wednesday
Tips,3.0,0.0,3.0,2024-06-12,2024,June,Wednesday
UberX,6.99,1.52,8.51,2024-06-12,2024,June,Wednesday
Tips,3.0,0.0,3.0,2024-06-12,2024,June,Wednesday
UberX,10.75,2.24,12.99,2024-06-12,2024,June,Wednesday
UberX,8.11,1.77,9.88,2024-06-12,2024,June,Wednesday
UberX,3.59,0.9,4.49,2024-06-12,2024,June,Wednesday
UberX,6.46,1.42,7.88,2024-06-12,2024,June,Wednesday
UberX,4.72,1.11,5.83,2024-06-12,2024,June,Wednesday
UberX,6.28,1.39,7.67,2024-06-12,2024,June,Wednesday
UberX,13.37,2.72,16.09,2024-06-12,2024,June,Wednesday
UberX,7.43,1.64,9.07,2024-06-12,2024,June,Wednesday
UberX,10.82,2.26,13.08,2024-06-12,2024,June,Wednesday
UberX Share,5.81,1.09,6.9,2024-06-12,2024,June,Wednesday
UberX,5.72,1.33,7.05,2024-06-12,2024,June,Wednesday
UberX,18.61,3.67,22.28,2024-06-11,2024,June,Tuesday
Tips,5.0,0.0,5.0,2024-06-11,2024,June,Tuesday
Comfort,6.48,1.85,8.33,2024-06-11,2024,June,Tuesday
Tips,4.0,0.0,4.0,2024-06-11,2024,June,Tuesday
UberX,22.04,4.35,26.39,2024-06-11,2024,June,Tuesday
Tips,3.0,0.0,3.0,2024-06-11,2024,June,Tuesday
Tips,1.0,0.0,1.0,2024-06-11,2024,June,Tuesday
UberX,12.65,2.59,15.24,2024-06-15,2024,June,Saturday
UberX,19.11,3.76,22.87,2024-06-12,2024,June,Wednesday
UberX,7.94,1.74,9.68,2024-06-13,2024,June,Thursday
Tips,6.53,0.0,6.53,2024-06-12,2024,June,Wednesday
UberX,15.2,3.05,18.25,2024-06-12,2024,June,Wednesday
UberX,9.73,2.02,11.75,2024-06-13,2024,June,Thursday
UberX,9.0,1.93,10.93,2024-06-13,2024,June,Thursday
UberX,5.07,1.17,6.24,2024-06-13,2024,June,Thursday
Comfort,5.04,1.58,6.62,2024-06-13,2024,June,Thursday
UberX,4.87,1.13,6.0,2024-06-13,2024,June,Thursday
UberX,6.9,1.55,8.45,2024-06-13,2024,June,Thursday
UberX,17.43,3.46,20.89,2024-06-13,2024,June,Thursday
UberX,6.82,1.53,8.35,2024-06-13,2024,June,Thursday
UberX,6.9,1.55,8.45,2024-06-13,2024,June,Thursday
Tips,1.0,0.0,1.0,2024-06-13,2024,June,Thursday
UberX,4.34,1.04,5.38,2024-06-13,2024,June,Thursday
Comfort,9.17,2.37,11.54,2024-06-13,2024,June,Thursday
Tips,3.0,0.0,3.0,2024-06-13,2024,June,Thursday
UberX,4.45,1.06,5.51,2024-06-13,2024,June,Thursday
Tips,3.0,0.0,3.0,2024-06-13,2024,June,Thursday
UberX,4.25,1.02,5.27,2024-06-13,2024,June,Thursday
UberX,11.6,2.4,14.0,2024-06-13,2024,June,Thursday
UberX,18.36,3.62,21.98,2024-06-13,2024,June,Thursday
Tips,5.0,0.0,5.0,2024-06-13,2024,June,Thursday
UberX,8.37,1.81,10.18,2024-06-13,2024,June,Thursday
UberX,3.95,0.97,4.92,2024-06-13,2024,June,Thursday
UberX,4.73,1.11,5.84,2024-06-13,2024,June,Thursday
UberX,11.16,2.32,13.48,2024-06-13,2024,June,Thursday
UberX,7.82,1.67,9.49,2024-06-12,2024,June,Wednesday
Tips,3.97,0.0,3.97,2024-06-12,2024,June,Wednesday
UberX,4.52,1.07,5.59,2024-06-12,2024,June,Wednesday
UberX,10.75,2.25,13.0,2024-06-15,2024,June,Saturday
Tips,5.12,0.0,5.12,2024-06-08,2024,June,Saturday
UberX,6.79,1.48,8.27,2024-06-15,2024,June,Saturday
Tips,1.0,0.0,1.0,2024-06-07,2024,June,Friday
UberX,13.75,2.79,16.54,2024-06-07,2024,June,Friday
UberX,23.88,4.69,28.57,2024-06-07,2024,June,Friday
Tips,4.68,0.0,4.68,2024-06-07,2024,June,Friday
UberX,18.18,3.59,21.77,2024-06-07,2024,June,Friday
UberX,8.06,1.71,9.77,2024-06-07,2024,June,Friday
UberX,4.09,0.95,5.04,2024-06-07,2024,June,Friday
UberX,8.52,1.82,10.34,2024-06-07,2024,June,Friday
UberX,15.7,3.14,18.84,2024-06-07,2024,June,Friday
Tips,5.0,0.0,5.0,2024-06-06,2024,June,Thursday
UberX,7.29,1.62,8.91,2024-06-06,2024,June,Thursday
UberX,3.93,0.97,4.9,2024-06-07,2024,June,Friday
UberX,3.36,0.86,4.22,2024-06-06,2024,June,Thursday
UberX,6.2,1.38,7.58,2024-06-06,2024,June,Thursday
UberX,7.25,1.61,8.86,2024-06-06,2024,June,Thursday
UberX,13.35,2.72,16.07,2024-06-06,2024,June,Thursday
UberX Share,8.35,1.38,9.73,2024-06-06,2024,June,Thursday
UberX,8.25,1.75,10.0,2024-06-06,2024,June,Thursday
UberX,8.04,1.71,9.75,2024-06-06,2024,June,Thursday
UberX,5.52,1.25,6.77,2024-06-06,2024,June,Thursday
Comfort,17.41,3.93,21.34,2024-06-06,2024,June,Thursday
UberX,5.28,1.21,6.49,2024-06-06,2024,June,Thursday
UberX,7.13,1.59,8.72,2024-06-06,2024,June,Thursday
UberX,3.48,0.88,4.36,2024-06-06,2024,June,Thursday
UberX,6.72,1.47,8.19,2024-06-06,2024,June,Thursday
UberX,4.77,1.12,5.89,2024-06-07,2024,June,Friday
UberX,5.04,1.17,6.21,2024-06-07,2024,June,Friday
UberX,32.15,6.18,38.33,2024-06-07,2024,June,Friday
UberX,8.67,1.87,10.54,2024-06-08,2024,June,Saturday
UberX,7.22,1.6,8.82,2024-06-08,2024,June,Saturday
UberX,6.13,1.41,7.54,2024-06-08,2024,June,Saturday
UberX,9.03,1.93,10.96,2024-06-08,2024,June,Saturday
UberX,10.06,2.08,12.14,2024-06-08,2024,June,Saturday
UberX,14.72,2.97,17.69,2024-06-08,2024,June,Saturday
UberX,3.85,0.95,4.8,2024-06-11,2024,June,Tuesday
UberX Share,14.81,2.32,17.13,2024-06-08,2024,June,Saturday
UberX,6.08,1.35,7.43,2024-06-08,2024,June,Saturday
Tips,3.0,0.0,3.0,2024-06-08,2024,June,Saturday
Tips,2.0,0.0,2.0,2024-06-08,2024,June,Saturday
UberX,8.28,1.8,10.08,2024-06-08,2024,June,Saturday
UberX,12.21,2.51,14.72,2024-06-08,2024,June,Saturday
UberX,5.94,1.33,7.27,2024-06-08,2024,June,Saturday
Tips,3.0,0.0,3.0,2024-06-08,2024,June,Saturday
UberX,12.13,2.5,14.63,2024-06-08,2024,June,Saturday
Tips,5.0,0.0,5.0,2024-06-07,2024,June,Friday
UberX,4.99,1.16,6.15,2024-06-07,2024,June,Friday
UberX,10.31,2.16,12.47,2024-06-07,2024,June,Friday
UberX,6.57,1.49,8.06,2024-06-07,2024,June,Friday
UberX Share,11.58,1.87,13.45,2024-06-07,2024,June,Friday
UberX,3.43,0.87,4.3,2024-06-07,2024,June,Friday
Tips,5.07,0.0,5.07,2024-06-07,2024,June,Friday
UberX,19.86,3.89,23.75,2024-06-07,2024,June,Friday
UberX,7.83,1.7,9.53,2024-06-07,2024,June,Friday
UberX,4.14,1.0,5.14,2024-06-06,2024,June,Thursday
UberX,10.19,2.14,12.33,2024-06-06,2024,June,Thursday
UberX,8.7,1.87,10.57,2024-06-06,2024,June,Thursday
UberX,4.14,1.0,5.14,2024-06-06,2024,June,Thursday
Comfort,5.83,1.73,7.56,2024-06-03,2024,June,Monday
Tips,10.0,0.0,10.0,2024-06-03,2024,June,Monday
UberX,4.08,0.99,5.07,2024-06-03,2024,June,Monday
Comfort,10.12,2.55,12.67,2024-06-03,2024,June,Monday
UberX,8.76,1.88,10.64,2024-06-03,2024,June,Monday
Tips,8.89,0.0,8.89,2024-06-03,2024,June,Monday
UberX,4.75,1.11,5.86,2024-06-03,2024,June,Monday
UberX,6.0,1.43,7.43,2024-06-03,2024,June,Monday
Comfort,25.33,6.24,31.57,2024-06-03,2024,June,Monday
Comfort,28.78,6.83,35.61,2024-06-03,2024,June,Monday
Tips,3.0,0.0,3.0,2024-06-03,2024,June,Monday
UberX,10.47,2.19,12.66,2024-06-03,2024,June,Monday
UberX,7.39,1.64,9.03,2024-06-03,2024,June,Monday
UberX,9.59,2.03,11.62,2024-06-03,2024,June,Monday
UberX,9.71,2.06,11.77,2024-06-03,2024,June,Monday
UberX,4.79,1.12,5.91,2024-06-03,2024,June,Monday
UberX,8.78,1.84,10.62,2024-06-03,2024,June,Monday
Tips,5.0,0.0,5.0,2024-06-03,2024,June,Monday
UberX,5.25,1.21,6.46,2024-06-03,2024,June,Monday
UberX,5.81,1.35,7.16,2024-06-03,2024,June,Monday
UberX,5.87,1.36,7.23,2024-06-03,2024,June,Monday
UberX Share,6.57,1.24,7.81,2024-06-03,2024,June,Monday
UberX,25.34,4.95,30.29,2024-06-03,2024,June,Monday
Tips,1.0,0.0,1.0,2024-06-15,2024,June,Saturday
UberX,4.89,1.14,6.03,2024-06-15,2024,June,Saturday
UberX,3.95,0.97,4.92,2024-06-05,2024,June,Wednesday
UberX,3.49,0.89,4.38,2024-06-15,2024,June,Saturday
UberX,7.81,1.71,9.52,2024-06-05,2024,June,Wednesday
UberX,14.33,2.89,17.22,2024-06-05,2024,June,Wednesday
UberX,4.15,1.0,5.15,2024-06-06,2024,June,Thursday
UberX,10.84,2.26,13.1,2024-06-06,2024,June,Thursday
Tips,5.0,0.0,5.0,2024-06-06,2024,June,Thursday
UberX,9.91,2.09,12.0,2024-06-06,2024,June,Thursday
UberX,5.74,1.34,7.08,2024-06-06,2024,June,Thursday
UberX,5.68,1.33,7.01,2024-06-06,2024,June,Thursday
UberX,5.38,1.23,6.61,2024-06-06,2024,June,Thursday
Tips,6.65,0.0,6.65,2024-06-05,2024,June,Wednesday
UberX,4.78,1.12,5.9,2024-06-05,2024,June,Wednesday
UberX,8.95,1.92,10.87,2024-06-05,2024,June,Wednesday
Comfort,23.57,5.1,28.67,2024-06-05,2024,June,Wednesday
UberX,4.45,1.06,5.51,2024-06-05,2024,June,Wednesday
UberX,10.43,2.19,12.62,2024-06-05,2024,June,Wednesday
UberX,3.69,0.92,4.61,2024-06-05,2024,June,Wednesday
UberX,4.78,1.12,5.9,2024-06-05,2024,June,Wednesday
UberX,6.0,1.34,7.34,2024-06-05,2024,June,Wednesday
Tips,3.0,0.0,3.0,2024-06-05,2024,June,Wednesday
UberX,4.29,1.03,5.32,2024-06-05,2024,June,Wednesday
UberX,5.68,1.28,6.96,2024-06-05,2024,June,Wednesday
UberX,5.83,1.31,7.14,2024-06-05,2024,June,Wednesday
UberX,10.24,2.15,12.39,2024-06-05,2024,June,Wednesday
Tips,3.0,0.0,3.0,2024-06-05,2024,June,Wednesday
UberX,6.39,1.41,7.8,2024-06-05,2024,June,Wednesday
UberX,18.15,3.59,21.74,2024-06-05,2024,June,Wednesday
UberX,7.42,1.64,9.06,2024-06-05,2024,June,Wednesday
UberX,4.28,1.03,5.31,2024-06-05,2024,June,Wednesday
UberX,5.11,1.18,6.29,2024-06-11,2024,June,Tuesday
UberX,17.82,4.31,22.13,2024-06-24,2024,June,Monday
UberX,4.08,0.99,5.07,2024-06-11,2024,June,Tuesday
UberX,9.19,1.92,11.11,2024-06-26,2024,June,Wednesday
UberX,13.81,2.76,16.57,2024-06-26,2024,June,Wednesday
UberX,5.42,1.24,6.66,2024-06-27,2024,June,Thursday
Tips,5.0,0.0,5.0,2024-06-27,2024,June,Thursday
UberX,9.16,1.96,11.12,2024-06-27,2024,June,Thursday
UberX,9.07,1.94,11.01,2024-06-27,2024,June,Thursday
UberX,6.25,1.43,7.68,2024-06-27,2024,June,Thursday
UberX,5.27,1.21,6.48,2024-06-27,2024,June,Thursday
UberX,12.03,2.48,14.51,2024-06-27,2024,June,Thursday
UberX,17.18,3.37,20.55,2024-06-26,2024,June,Wednesday
UberX,5.5,1.25,6.75,2024-06-27,2024,June,Thursday
UberX,10.06,2.12,12.18,2024-06-27,2024,June,Thursday
UberX Share,24.21,4.9,29.11,2024-06-27,2024,June,Thursday
UberX,7.4,1.59,8.99,2024-06-27,2024,June,Thursday
Comfort,7.13,1.98,9.11,2024-06-27,2024,June,Thursday
Comfort,6.4,1.84,8.24,2024-06-27,2024,June,Thursday
UberX,6.98,1.56,8.54,2024-06-27,2024,June,Thursday
Tips,1.0,0.0,1.0,2024-06-27,2024,June,Thursday
UberX,14.36,2.9,17.26,2024-06-27,2024,June,Thursday
UberX,23.4,4.6,28.0,2024-06-28,2024,June,Friday
UberX,10.06,2.12,12.18,2024-06-27,2024,June,Thursday
UberX,3.28,0.85,4.13,2024-06-26,2024,June,Wednesday
UberX,5.63,1.27,6.9,2024-06-26,2024,June,Wednesday
UberX,19.81,5.91,25.72,2024-06-26,2024,June,Wednesday
UberX,11.83,2.44,14.27,2024-06-25,2024,June,Tuesday
UberX,12.65,2.59,15.24,2024-06-25,2024,June,Tuesday
UberX,4.71,1.11,5.82,2024-06-25,2024,June,Tuesday
UberX,7.78,1.71,9.49,2024-06-25,2024,June,Tuesday
UberX,4.77,1.12,5.89,2024-06-25,2024,June,Tuesday
UberX,10.05,2.12,12.17,2024-06-25,2024,June,Tuesday
UberX,7.16,1.6,8.76,2024-06-25,2024,June,Tuesday
Tips,3.0,0.0,3.0,2024-06-25,2024,June,Tuesday
UberX,14.42,2.91,17.33,2024-06-25,2024,June,Tuesday
UberX,3.47,0.88,4.35,2024-06-25,2024,June,Tuesday
UberX,3.91,0.96,4.87,2024-06-25,2024,June,Tuesday
Tips,4.61,0.0,4.61,2024-06-25,2024,June,Tuesday
UberX,12.02,2.48,14.5,2024-06-25,2024,June,Tuesday
UberX,10.78,2.25,13.03,2024-06-25,2024,June,Tuesday
UberX,5.04,1.17,6.21,2024-06-25,2024,June,Tuesday
UberX,12.76,2.61,15.37,2024-06-26,2024,June,Wednesday
UberX,10.38,2.18,12.56,2024-06-26,2024,June,Wednesday
Tips,3.0,0.0,3.0,2024-06-26,2024,June,Wednesday
UberX,16.67,3.32,19.99,2024-06-26,2024,June,Wednesday
UberX,4.68,1.1,5.78,2024-06-26,2024,June,Wednesday
UberX,15.1,5.03,20.13,2024-06-26,2024,June,Wednesday
UberX,4.29,1.03,5.32,2024-06-28,2024,June,Friday
UberX,10.64,2.22,12.86,2024-06-28,2024,June,Friday
Tips,3.0,0.0,3.0,2024-06-28,2024,June,Friday
UberX,4.08,0.99,5.07,2024-06-28,2024,June,Friday
UberX,6.42,1.46,7.88,2024-06-29,2024,June,Saturday
UberX,3.95,0.97,4.92,2024-06-29,2024,June,Saturday
UberX,8.36,1.81,10.17,2024-06-29,2024,June,Saturday
UberX,4.33,1.04,5.37,2024-06-30,2024,June,Sunday
UberX,15.32,3.07,18.39,2024-06-30,2024,June,Sunday
UberX,8.63,1.86,10.49,2024-06-30,2024,June,Sunday
Comfort,8.75,2.28,11.03,2024-06-30,2024,June,Sunday
UberX,13.64,2.77,16.41,2024-06-30,2024,June,Sunday
Tips,1.0,0.0,1.0,2024-06-30,2024,June,Sunday
UberX,8.02,1.75,9.77,2024-06-30,2024,June,Sunday
UberX,6.76,1.52,8.28,2024-06-30,2024,June,Sunday
UberX,6.7,1.47,8.17,2024-06-30,2024,June,Sunday
UberX,5.3,1.19,6.49,2024-06-30,2024,June,Sunday
UberX,5.24,1.18,6.42,2024-06-30,2024,June,Sunday
UberX,11.59,2.38,13.97,2024-06-30,2024,June,Sunday
UberX,3.7,0.92,4.62,2024-06-30,2024,June,Sunday
UberX,17.01,3.38,20.39,2024-06-30,2024,June,Sunday
UberX,10.76,2.25,13.01,2024-06-30,2024,June,Sunday
UberX,28.8,5.58,34.38,2024-06-30,2024,June,Sunday
UberX,16.81,3.34,20.15,2024-06-30,2024,June,Sunday
UberX,8.49,1.84,10.33,2024-06-30,2024,June,Sunday
UberX Share,18.46,3.84,22.3,2024-06-29,2024,June,Saturday
UberX,13.71,2.78,16.49,2024-06-25,2024,June,Tuesday
UberX,8.71,1.87,10.58,2024-06-29,2024,June,Saturday
UberX,11.17,2.32,13.49,2024-06-29,2024,June,Saturday
UberX,4.51,1.07,5.58,2024-06-28,2024,June,Friday
UberX,19.38,3.87,23.25,2024-06-28,2024,June,Friday
UberX Share,9.29,1.64,10.93,2024-06-28,2024,June,Friday
UberX,10.28,2.16,12.44,2024-06-28,2024,June,Friday
Tips,4.0,0.0,4.0,2024-06-28,2024,June,Friday
UberX,5.12,1.18,6.3,2024-06-28,2024,June,Friday
UberX,13.59,2.76,16.35,2024-06-28,2024,June,Friday
UberX,19.7,3.93,23.63,2024-06-28,2024,June,Friday
UberX,5.0,1.16,6.16,2024-06-28,2024,June,Friday
UberX,10.82,2.26,13.08,2024-06-28,2024,June,Friday
UberX,11.46,2.37,13.83,2024-06-28,2024,June,Friday
UberX,5.73,1.29,7.02,2024-06-28,2024,June,Friday
UberX,4.54,1.08,5.62,2024-06-28,2024,June,Friday
UberX,19.87,3.96,23.83,2024-06-28,2024,June,Friday
UberX,10.49,2.2,12.69,2024-06-28,2024,June,Friday
UberX,8.64,1.86,10.5,2024-06-28,2024,June,Friday
Tips,3.0,0.0,3.0,2024-06-28,2024,June,Friday
UberX,8.8,1.89,10.69,2024-06-29,2024,June,Saturday
UberX Share,35.55,5.46,41.01,2024-06-29,2024,June,Saturday
UberX,14.01,2.84,16.85,2024-06-29,2024,June,Saturday
UberX,5.37,1.22,6.59,2024-06-29,2024,June,Saturday
UberX,10.43,2.19,12.62,2024-06-29,2024,June,Saturday
UberX Share,36.82,7.55,44.37,2024-06-11,2024,June,Tuesday
UberX,23.47,5.41,28.88,2024-06-25,2024,June,Tuesday
UberX,27.09,5.27,32.36,2024-06-25,2024,June,Tuesday
UberX,4.22,1.02,5.24,2024-06-21,2024,June,Friday
UberX,16.99,3.38,20.37,2024-06-21,2024,June,Friday
UberX,7.07,1.58,8.65,2024-06-21,2024,June,Friday
UberX,4.22,1.02,5.24,2024-06-21,2024,June,Friday
UberX,8.23,1.79,10.02,2024-06-21,2024,June,Friday
UberX,6.98,1.56,8.54,2024-06-21,2024,June,Friday
UberX,4.16,1.01,5.17,2024-06-20,2024,June,Thursday
UberX,6.43,1.42,7.85,2024-06-20,2024,June,Thursday
UberX,17.08,3.39,20.47,2024-06-20,2024,June,Thursday
UberX,4.85,1.13,5.98,2024-06-20,2024,June,Thursday
Tips,5.47,0.0,5.47,2024-06-20,2024,June,Thursday
UberX,11.05,2.3,13.35,2024-06-20,2024,June,Thursday
Tips,7.35,0.0,7.35,2024-06-20,2024,June,Thursday
UberX,29.15,5.64,34.79,2024-06-20,2024,June,Thursday
Tips,5.0,0.0,5.0,2024-06-20,2024,June,Thursday
UberX,3.23,0.84,4.07,2024-06-20,2024,June,Thursday
UberX,8.98,2.65,11.63,2024-06-20,2024,June,Thursday
UberX,21.41,4.22,25.63,2024-06-20,2024,June,Thursday
UberX,17.33,3.5,20.83,2024-06-20,2024,June,Thursday
UberX,21.2,4.2,25.4,2024-06-20,2024,June,Thursday
UberX,8.43,1.82,10.25,2024-06-20,2024,June,Thursday
UberX,11.18,2.32,13.5,2024-06-21,2024,June,Friday
UberX,24.8,5.58,30.38,2024-06-25,2024,June,Tuesday
UberX,3.59,0.9,4.49,2024-06-21,2024,June,Friday
UberX,15.18,3.05,18.23,2024-06-21,2024,June,Friday
Tips,13.1,0.0,13.1,2024-06-11,2024,June,Tuesday
Tips,3.0,0.0,3.0,2024-06-11,2024,June,Tuesday
Comfort,9.11,2.35,11.46,2024-06-10,2024,June,Monday
Tips,5.0,0.0,5.0,2024-06-10,2024,June,Monday
Tips,3.21,0.0,3.21,2024-06-10,2024,June,Monday
UberX,13.3,2.71,16.01,2024-06-10,2024,June,Monday
UberX,3.85,0.95,4.8,2024-06-10,2024,June,Monday
UberX,7.82,1.71,9.53,2024-06-10,2024,June,Monday
Tips,2.75,0.0,2.75,2024-06-10,2024,June,Monday
UberX,19.91,3.97,23.88,2024-06-10,2024,June,Monday
UberX,7.95,1.74,9.69,2024-06-10,2024,June,Monday
UberX,6.43,1.39,7.82,2024-06-10,2024,June,Monday
UberX Share,3.62,0.72,4.34,2024-06-10,2024,June,Monday
UberX,5.8,1.35,7.15,2024-06-10,2024,June,Monday
UberX,11.7,2.42,14.12,2024-06-21,2024,June,Friday
UberX,13.1,2.67,15.77,2024-06-21,2024,June,Friday
Tips,20.0,0.0,20.0,2024-06-21,2024,June,Friday
UberX,5.65,1.28,6.93,2024-06-21,2024,June,Friday
UberX,7.56,1.67,9.23,2024-06-21,2024,June,Friday
UberX,14.08,2.85,16.93,2024-06-21,2024,June,Friday
UberX,15.16,3.04,18.2,2024-06-21,2024,June,Friday
UberX,8.94,1.92,10.86,2024-06-21,2024,June,Friday
Comfort,13.47,3.16,16.63,2024-06-20,2024,June,Thursday
UberX,6.16,1.41,7.57,2024-06-20,2024,June,Thursday
UberX,6.78,1.52,8.3,2024-06-20,2024,June,Thursday
UberX Share,5.45,0.98,6.43,2024-06-19,2024,June,Wednesday
UberX,4.45,1.06,5.51,2024-06-24,2024,June,Monday
Tips,1.0,0.0,1.0,2024-06-24,2024,June,Monday
UberX,12.84,2.62,15.46,2024-06-24,2024,June,Monday
UberX,7.01,1.57,8.58,2024-06-24,2024,June,Monday
Tips,5.0,0.0,5.0,2024-06-24,2024,June,Monday
UberX,15.24,3.06,18.3,2024-06-24,2024,June,Monday
Tips,4.0,0.0,4.0,2024-06-24,2024,June,Monday
UberX,4.75,1.1,5.85,2024-06-24,2024,June,Monday
UberX,8.72,1.86,10.58,2024-06-24,2024,June,Monday
UberX,6.61,1.43,8.04,2024-06-24,2024,June,Monday
UberX,13.51,8.5,22.01,2024-06-24,2024,June,Monday
Tips,5.0,0.0,5.0,2024-06-24,2024,June,Monday
UberX,16.04,3.16,19.2,2024-06-24,2024,June,Monday
UberX,16.14,7.53,23.67,2024-06-24,2024,June,Monday
UberX,6.33,1.4,7.73,2024-06-24,2024,June,Monday
UberX Share,3.55,0.75,4.3,2024-06-24,2024,June,Monday
UberX,5.33,1.22,6.55,2024-06-24,2024,June,Monday
UberX,7.31,1.62,8.93,2024-06-24,2024,June,Monday
UberX,4.1,1.0,5.1,2024-06-24,2024,June,Monday
UberX,11.84,2.44,14.28,2024-06-24,2024,June,Monday
UberX,7.74,1.7,9.44,2024-06-20,2024,June,Thursday
UberX,8.48,1.83,10.31,2024-06-19,2024,June,Wednesday
UberX,10.92,2.28,13.2,2024-06-19,2024,June,Wednesday
UberX,18.86,3.78,22.64,2024-06-19,2024,June,Wednesday
UberX,10.92,2.28,13.2,2024-06-20,2024,June,Thursday
Tips,5.0,0.0,5.0,2024-06-19,2024,June,Wednesday
UberX,9.42,2.0,11.42,2024-06-19,2024,June,Wednesday
Tips,4.26,0.0,4.26,2024-06-19,2024,June,Wednesday
Comfort,13.93,3.27,17.2,2024-06-19,2024,June,Wednesday
Tips,3.16,0.0,3.16,2024-06-19,2024,June,Wednesday
UberX,11.04,2.3,13.34,2024-06-19,2024,June,Wednesday
Comfort,11.89,2.88,14.77,2024-06-19,2024,June,Wednesday
UberX,20.78,4.06,24.84,2024-06-19,2024,June,Wednesday
UberX,4.14,1.0,5.14,2024-06-19,2024,June,Wednesday
Tips,5.1,0.0,5.1,2024-06-19,2024,June,Wednesday
UberX,11.16,2.27,13.43,2024-06-19,2024,June,Wednesday
UberX,4.42,1.05,5.47,2024-06-19,2024,June,Wednesday
UberX,4.45,1.06,5.51,2024-06-19,2024,June,Wednesday
UberX,8.07,1.72,9.79,2024-06-19,2024,June,Wednesday
UberX,19.31,3.86,23.17,2024-06-19,2024,June,Wednesday
UberX,22.77,4.49,27.26,2024-06-19,2024,June,Wednesday
Comfort,5.04,1.58,6.62,2024-06-19,2024,June,Wednesday
UberX,5.67,1.28,6.95,2024-06-19,2024,June,Wednesday
UberX,11.63,2.41,14.04,2024-06-19,2024,June,Wednesday
UberX,13.95,2.82,16.77,2024-06-19,2024,June,Wednesday
UberX,14.57,2.94,17.51,2024-06-19,2024,June,Wednesday
UberX,6.9,1.55,8.45,2024-07-02,2024,July,Tuesday
UberX,13.76,2.79,16.55,2024-07-02,2024,July,Tuesday
UberX,5.29,1.2,6.49,2024-07-02,2024,July,Tuesday
UberX,4.52,1.07,5.59,2024-07-02,2024,July,Tuesday
UberX,3.59,0.89,4.48,2024-07-02,2024,July,Tuesday
UberX,3.83,0.93,4.76,2024-07-02,2024,July,Tuesday
UberX,16.75,3.33,20.08,2024-07-02,2024,July,Tuesday
Tips,1.0,0.0,1.0,2024-07-02,2024,July,Tuesday
UberX,5.05,1.17,6.22,2024-07-02,2024,July,Tuesday
Tips,1.0,0.0,1.0,2024-07-20,2024,July,Saturday
UberX,3.7,0.92,4.62,2024-07-02,2024,July,Tuesday
UberX,5.85,1.31,7.16,2024-07-09,2024,July,Tuesday
UberX,4.02,0.98,5.0,2024-07-09,2024,July,Tuesday
Tips,1.0,0.0,1.0,2024-07-09,2024,July,Tuesday
UberX,4.44,1.06,5.5,2024-07-09,2024,July,Tuesday
Tips,4.76,0.0,4.76,2024-07-09,2024,July,Tuesday
UberX,16.72,3.33,20.05,2024-07-09,2024,July,Tuesday
UberX,8.52,1.84,10.36,2024-07-09,2024,July,Tuesday
Tips,4.67,0.0,4.67,2024-07-08,2024,July,Monday
UberX,4.23,1.02,5.25,2024-07-09,2024,July,Tuesday
UberX,20.94,4.13,25.07,2024-07-08,2024,July,Monday
UberX,4.15,1.0,5.15,2024-07-08,2024,July,Monday
UberX,6.39,1.41,7.8,2024-07-08,2024,July,Monday
UberX,3.26,0.84,4.1,2024-07-08,2024,July,Monday
UberX,10.7,2.24,12.94,2024-07-08,2024,July,Monday
Comfort,8.6,2.26,10.86,2024-07-08,2024,July,Monday
UberX,4.09,0.99,5.08,2024-07-21,2024,July,Sunday
UberX,4.75,1.11,5.86,2024-07-21,2024,July,Sunday
UberX,4.81,1.12,5.93,2024-07-21,2024,July,Sunday
UberX,24.05,4.72,28.77,2024-07-08,2024,July,Monday
UberX,50.19,9.45,59.64,2024-07-21,2024,July,Sunday
UberX,12.88,2.63,15.51,2024-07-09,2024,July,Tuesday
UberX,7.89,1.73,9.62,2024-07-09,2024,July,Tuesday
Tips,2.5,0.0,2.5,2024-07-11,2024,July,Thursday
UberX,10.84,2.26,13.1,2024-07-11,2024,July,Thursday
